Production,Purchased,FeedIn,Consumption,SelfConsumption,Dates,Date,Time
437.0,7.0,145.0,299.0,292.0,2022-04-01 10:00:00,2022-04-01,10
535.0,37.0,205.0,367.0,330.0,2022-04-01 11:00:00,2022-04-01,11
710.0,2.0,279.0,433.0,431.0,2022-04-01 12:00:00,2022-04-01,12
845.0,224.0,292.0,777.0,553.0,2022-04-01 13:00:00,2022-04-01,13
762.0,65.0,474.0,353.0,288.0,2022-04-01 14:00:00,2022-04-01,14
739.0,1111.0,88.0,1762.0,651.0,2022-04-01 15:00:00,2022-04-01,15
919.0,15.0,487.0,447.0,432.0,2022-04-01 16:00:00,2022-04-01,16
627.0,17.0,259.0,385.0,368.0,2022-04-01 17:00:00,2022-04-01,17
229.0,72.0,42.0,259.0,187.0,2022-04-01 18:00:00,2022-04-01,18
12.0,279.0,0.0,291.0,12.0,2022-04-01 19:00:00,2022-04-01,19
0.0,318.0,0.0,318.0,0.0,2022-04-01 20:00:00,2022-04-01,20
0.0,714.0,0.0,714.0,0.0,2022-04-01 21:00:00,2022-04-01,21
0.0,1020.0,0.0,1020.0,0.0,2022-04-01 22:00:00,2022-04-01,22
0.0,800.0,0.0,800.0,0.0,2022-04-01 23:00:00,2022-04-01,23
0.0,337.0,0.0,337.0,0.0,2022-04-02 00:00:00,2022-04-02,0
0.0,242.0,0.0,242.0,0.0,2022-04-02 01:00:00,2022-04-02,1
0.0,220.0,0.0,220.0,0.0,2022-04-02 02:00:00,2022-04-02,2
0.0,215.0,0.0,215.0,0.0,2022-04-02 03:00:00,2022-04-02,3
0.0,242.0,0.0,242.0,0.0,2022-04-02 04:00:00,2022-04-02,4
0.0,229.0,0.0,229.0,0.0,2022-04-02 05:00:00,2022-04-02,5
0.0,220.0,0.0,220.0,0.0,2022-04-02 06:00:00,2022-04-02,6
0.0,229.0,0.0,229.0,0.0,2022-04-02 07:00:00,2022-04-02,7
32.0,176.0,0.0,208.0,32.0,2022-04-02 08:00:00,2022-04-02,8
119.0,213.0,0.0,332.0,119.0,2022-04-02 09:00:00,2022-04-02,9
196.0,120.0,4.0,312.0,192.0,2022-04-02 10:00:00,2022-04-02,10
363.0,71.0,60.0,374.0,303.0,2022-04-02 11:00:00,2022-04-02,11
516.0,99.0,128.0,487.0,388.0,2022-04-02 12:00:00,2022-04-02,12
1133.0,228.0,525.0,836.0,608.0,2022-04-02 13:00:00,2022-04-02,13
1242.0,2.0,944.0,300.0,298.0,2022-04-02 14:00:00,2022-04-02,14
951.0,1.0,713.0,239.0,238.0,2022-04-02 15:00:00,2022-04-02,15
834.0,0.0,618.0,216.0,216.0,2022-04-02 16:00:00,2022-04-02,16
811.0,27.0,570.0,268.0,241.0,2022-04-02 17:00:00,2022-04-02,17
343.0,93.0,104.0,332.0,239.0,2022-04-02 18:00:00,2022-04-02,18
10.0,460.0,0.0,470.0,10.0,2022-04-02 19:00:00,2022-04-02,19
0.0,666.0,0.0,666.0,0.0,2022-04-02 20:00:00,2022-04-02,20
0.0,486.0,0.0,486.0,0.0,2022-04-02 21:00:00,2022-04-02,21
0.0,369.0,0.0,369.0,0.0,2022-04-02 22:00:00,2022-04-02,22
0.0,344.0,0.0,344.0,0.0,2022-04-02 23:00:00,2022-04-02,23
0.0,308.0,0.0,308.0,0.0,2022-04-03 00:00:00,2022-04-03,0
0.0,230.0,0.0,230.0,0.0,2022-04-03 01:00:00,2022-04-03,1
0.0,232.0,0.0,232.0,0.0,2022-04-03 02:00:00,2022-04-03,2
0.0,239.0,0.0,239.0,0.0,2022-04-03 03:00:00,2022-04-03,3
0.0,221.0,0.0,221.0,0.0,2022-04-03 04:00:00,2022-04-03,4
0.0,248.0,0.0,248.0,0.0,2022-04-03 05:00:00,2022-04-03,5
0.0,224.0,0.0,224.0,0.0,2022-04-03 06:00:00,2022-04-03,6
66.0,140.0,4.0,202.0,62.0,2022-04-03 07:00:00,2022-04-03,7
483.0,436.0,147.0,772.0,336.0,2022-04-03 08:00:00,2022-04-03,8
1480.0,248.0,793.0,935.0,687.0,2022-04-03 09:00:00,2022-04-03,9
3241.0,0.0,2816.0,425.0,425.0,2022-04-03 10:00:00,2022-04-03,10
3882.0,1.0,3439.0,444.0,443.0,2022-04-03 11:00:00,2022-04-03,11
2733.0,0.0,2213.0,520.0,520.0,2022-04-03 12:00:00,2022-04-03,12
1481.0,484.0,778.0,1187.0,703.0,2022-04-03 13:00:00,2022-04-03,13
1454.0,182.0,1027.0,609.0,427.0,2022-04-03 14:00:00,2022-04-03,14
1352.0,16.0,1038.0,330.0,314.0,2022-04-03 15:00:00,2022-04-03,15
2103.0,0.0,1802.0,301.0,301.0,2022-04-03 16:00:00,2022-04-03,16
675.0,4.0,317.0,362.0,358.0,2022-04-03 17:00:00,2022-04-03,17
624.0,68.0,227.0,465.0,397.0,2022-04-03 18:00:00,2022-04-03,18
83.0,279.0,0.0,362.0,83.0,2022-04-03 19:00:00,2022-04-03,19
0.0,415.0,0.0,415.0,0.0,2022-04-03 20:00:00,2022-04-03,20
0.0,367.0,0.0,367.0,0.0,2022-04-03 21:00:00,2022-04-03,21
0.0,365.0,0.0,365.0,0.0,2022-04-03 22:00:00,2022-04-03,22
0.0,333.0,0.0,333.0,0.0,2022-04-03 23:00:00,2022-04-03,23
0.0,289.0,0.0,289.0,0.0,2022-04-04 00:00:00,2022-04-04,0
0.0,229.0,0.0,229.0,0.0,2022-04-04 01:00:00,2022-04-04,1
0.0,224.0,0.0,224.0,0.0,2022-04-04 02:00:00,2022-04-04,2
0.0,222.0,0.0,222.0,0.0,2022-04-04 03:00:00,2022-04-04,3
0.0,210.0,0.0,210.0,0.0,2022-04-04 04:00:00,2022-04-04,4
0.0,287.0,0.0,287.0,0.0,2022-04-04 05:00:00,2022-04-04,5
0.0,260.0,0.0,260.0,0.0,2022-04-04 06:00:00,2022-04-04,6
77.0,281.0,0.0,358.0,77.0,2022-04-04 07:00:00,2022-04-04,7
813.0,16.0,452.0,377.0,361.0,2022-04-04 08:00:00,2022-04-04,8
2181.0,0.0,1799.0,382.0,382.0,2022-04-04 09:00:00,2022-04-04,9
3590.0,0.0,3208.0,382.0,382.0,2022-04-04 10:00:00,2022-04-04,10
4760.0,0.0,4358.0,402.0,402.0,2022-04-04 11:00:00,2022-04-04,11
4992.0,0.0,4597.0,395.0,395.0,2022-04-04 12:00:00,2022-04-04,12
5203.0,16.0,4479.0,740.0,724.0,2022-04-04 13:00:00,2022-04-04,13
5144.0,0.0,4762.0,382.0,382.0,2022-04-04 14:00:00,2022-04-04,14
4880.0,1.0,4384.0,497.0,496.0,2022-04-04 15:00:00,2022-04-04,15
2400.0,0.0,2024.0,376.0,376.0,2022-04-04 16:00:00,2022-04-04,16
606.0,41.0,334.0,313.0,272.0,2022-04-04 17:00:00,2022-04-04,17
155.0,149.0,2.0,302.0,153.0,2022-04-04 18:00:00,2022-04-04,18
125.0,209.0,2.0,332.0,123.0,2022-04-04 19:00:00,2022-04-04,19
0.0,599.0,0.0,599.0,0.0,2022-04-04 20:00:00,2022-04-04,20
0.0,452.0,0.0,452.0,0.0,2022-04-04 21:00:00,2022-04-04,21
0.0,447.0,0.0,447.0,0.0,2022-04-04 22:00:00,2022-04-04,22
0.0,340.0,0.0,340.0,0.0,2022-04-04 23:00:00,2022-04-04,23
0.0,230.0,0.0,230.0,0.0,2022-04-05 00:00:00,2022-04-05,0
0.0,226.0,0.0,226.0,0.0,2022-04-05 01:00:00,2022-04-05,1
0.0,213.0,0.0,213.0,0.0,2022-04-05 02:00:00,2022-04-05,2
0.0,237.0,0.0,237.0,0.0,2022-04-05 03:00:00,2022-04-05,3
0.0,275.0,0.0,275.0,0.0,2022-04-05 04:00:00,2022-04-05,4
0.0,213.0,0.0,213.0,0.0,2022-04-05 05:00:00,2022-04-05,5
0.0,244.0,0.0,244.0,0.0,2022-04-05 06:00:00,2022-04-05,6
0.0,560.0,0.0,560.0,0.0,2022-04-05 07:00:00,2022-04-05,7
44.0,320.0,0.0,364.0,44.0,2022-04-05 08:00:00,2022-04-05,8
218.0,200.0,1.0,417.0,217.0,2022-04-05 09:00:00,2022-04-05,9
339.0,84.0,25.0,398.0,314.0,2022-04-05 10:00:00,2022-04-05,10
414.0,43.0,45.0,412.0,369.0,2022-04-05 11:00:00,2022-04-05,11
387.0,19.0,40.0,366.0,347.0,2022-04-05 12:00:00,2022-04-05,12
740.0,713.0,210.0,1243.0,530.0,2022-04-05 13:00:00,2022-04-05,13
994.0,0.0,656.0,338.0,338.0,2022-04-05 14:00:00,2022-04-05,14
788.0,39.0,435.0,392.0,353.0,2022-04-05 15:00:00,2022-04-05,15
567.0,5.0,302.0,270.0,265.0,2022-04-05 16:00:00,2022-04-05,16
397.0,8.0,165.0,240.0,232.0,2022-04-05 17:00:00,2022-04-05,17
68.0,222.0,0.0,290.0,68.0,2022-04-05 18:00:00,2022-04-05,18
0.0,378.0,0.0,378.0,0.0,2022-04-05 19:00:00,2022-04-05,19
0.0,301.0,0.0,301.0,0.0,2022-04-05 20:00:00,2022-04-05,20
0.0,329.0,0.0,329.0,0.0,2022-04-05 21:00:00,2022-04-05,21
0.0,307.0,0.0,307.0,0.0,2022-04-05 22:00:00,2022-04-05,22
0.0,287.0,0.0,287.0,0.0,2022-04-05 23:00:00,2022-04-05,23
0.0,239.0,0.0,239.0,0.0,2022-04-06 00:00:00,2022-04-06,0
0.0,212.0,0.0,212.0,0.0,2022-04-06 01:00:00,2022-04-06,1
0.0,239.0,0.0,239.0,0.0,2022-04-06 02:00:00,2022-04-06,2
0.0,225.0,0.0,225.0,0.0,2022-04-06 03:00:00,2022-04-06,3
0.0,198.0,0.0,198.0,0.0,2022-04-06 04:00:00,2022-04-06,4
0.0,249.0,0.0,249.0,0.0,2022-04-06 05:00:00,2022-04-06,5
0.0,241.0,0.0,241.0,0.0,2022-04-06 06:00:00,2022-04-06,6
60.0,658.0,0.0,718.0,60.0,2022-04-06 07:00:00,2022-04-06,7
364.0,145.0,19.0,490.0,345.0,2022-04-06 08:00:00,2022-04-06,8
466.0,31.0,85.0,412.0,381.0,2022-04-06 09:00:00,2022-04-06,9
1305.0,0.0,919.0,386.0,386.0,2022-04-06 10:00:00,2022-04-06,10
2191.0,8.0,1756.0,443.0,435.0,2022-04-06 11:00:00,2022-04-06,11
3118.0,1.0,2678.0,441.0,440.0,2022-04-06 12:00:00,2022-04-06,12
3472.0,102.0,2379.0,1195.0,1093.0,2022-04-06 13:00:00,2022-04-06,13
5056.0,4.0,4097.0,963.0,959.0,2022-04-06 14:00:00,2022-04-06,14
5221.0,7.0,4290.0,938.0,931.0,2022-04-06 15:00:00,2022-04-06,15
4239.0,0.0,3866.0,373.0,373.0,2022-04-06 16:00:00,2022-04-06,16
2540.0,0.0,2234.0,306.0,306.0,2022-04-06 17:00:00,2022-04-06,17
720.0,1.0,410.0,311.0,310.0,2022-04-06 18:00:00,2022-04-06,18
247.0,143.0,70.0,320.0,177.0,2022-04-06 19:00:00,2022-04-06,19
0.0,384.0,0.0,384.0,0.0,2022-04-06 20:00:00,2022-04-06,20
0.0,386.0,0.0,386.0,0.0,2022-04-06 21:00:00,2022-04-06,21
0.0,421.0,0.0,421.0,0.0,2022-04-06 22:00:00,2022-04-06,22
0.0,309.0,0.0,309.0,0.0,2022-04-06 23:00:00,2022-04-06,23
0.0,238.0,0.0,238.0,0.0,2022-04-07 00:00:00,2022-04-07,0
0.0,227.0,0.0,227.0,0.0,2022-04-07 01:00:00,2022-04-07,1
0.0,234.0,0.0,234.0,0.0,2022-04-07 02:00:00,2022-04-07,2
0.0,213.0,0.0,213.0,0.0,2022-04-07 03:00:00,2022-04-07,3
0.0,211.0,0.0,211.0,0.0,2022-04-07 04:00:00,2022-04-07,4
0.0,219.0,0.0,219.0,0.0,2022-04-07 05:00:00,2022-04-07,5
0.0,207.0,0.0,207.0,0.0,2022-04-07 06:00:00,2022-04-07,6
57.0,301.0,0.0,358.0,57.0,2022-04-07 07:00:00,2022-04-07,7
341.0,135.0,64.0,412.0,277.0,2022-04-07 08:00:00,2022-04-07,8
632.0,35.0,250.0,417.0,382.0,2022-04-07 09:00:00,2022-04-07,9
1000.0,0.0,690.0,310.0,310.0,2022-04-07 10:00:00,2022-04-07,10
933.0,1.0,620.0,314.0,313.0,2022-04-07 11:00:00,2022-04-07,11
1160.0,0.0,856.0,304.0,304.0,2022-04-07 12:00:00,2022-04-07,12
1856.0,97.0,1238.0,715.0,618.0,2022-04-07 13:00:00,2022-04-07,13
1339.0,0.0,1065.0,274.0,274.0,2022-04-07 14:00:00,2022-04-07,14
986.0,128.0,642.0,472.0,344.0,2022-04-07 15:00:00,2022-04-07,15
514.0,543.0,120.0,937.0,394.0,2022-04-07 16:00:00,2022-04-07,16
495.0,622.0,95.0,1022.0,400.0,2022-04-07 17:00:00,2022-04-07,17
84.0,316.0,1.0,399.0,83.0,2022-04-07 18:00:00,2022-04-07,18
102.0,193.0,9.0,286.0,93.0,2022-04-07 19:00:00,2022-04-07,19
0.0,741.0,0.0,741.0,0.0,2022-04-07 20:00:00,2022-04-07,20
0.0,919.0,0.0,919.0,0.0,2022-04-07 21:00:00,2022-04-07,21
0.0,353.0,0.0,353.0,0.0,2022-04-07 22:00:00,2022-04-07,22
0.0,429.0,0.0,429.0,0.0,2022-04-07 23:00:00,2022-04-07,23
0.0,313.0,0.0,313.0,0.0,2022-04-08 00:00:00,2022-04-08,0
0.0,227.0,0.0,227.0,0.0,2022-04-08 01:00:00,2022-04-08,1
0.0,226.0,0.0,226.0,0.0,2022-04-08 02:00:00,2022-04-08,2
0.0,226.0,0.0,226.0,0.0,2022-04-08 03:00:00,2022-04-08,3
0.0,215.0,0.0,215.0,0.0,2022-04-08 04:00:00,2022-04-08,4
0.0,294.0,0.0,294.0,0.0,2022-04-08 05:00:00,2022-04-08,5
0.0,224.0,0.0,224.0,0.0,2022-04-08 06:00:00,2022-04-08,6
16.0,215.0,2.0,229.0,14.0,2022-04-08 07:00:00,2022-04-08,7
335.0,97.0,63.0,369.0,272.0,2022-04-08 08:00:00,2022-04-08,8
350.0,154.0,38.0,466.0,312.0,2022-04-08 09:00:00,2022-04-08,9
757.0,22.0,392.0,387.0,365.0,2022-04-08 10:00:00,2022-04-08,10
589.0,0.0,376.0,213.0,213.0,2022-04-08 11:00:00,2022-04-08,11
590.0,1.0,390.0,201.0,200.0,2022-04-08 12:00:00,2022-04-08,12
787.0,0.0,570.0,217.0,217.0,2022-04-08 13:00:00,2022-04-08,13
510.0,1.0,296.0,215.0,214.0,2022-04-08 14:00:00,2022-04-08,14
382.0,29.0,205.0,206.0,177.0,2022-04-08 15:00:00,2022-04-08,15
373.0,8.0,180.0,201.0,193.0,2022-04-08 16:00:00,2022-04-08,16
360.0,10.0,175.0,195.0,185.0,2022-04-08 17:00:00,2022-04-08,17
72.0,167.0,36.0,203.0,36.0,2022-04-08 18:00:00,2022-04-08,18
0.0,229.0,0.0,229.0,0.0,2022-04-08 19:00:00,2022-04-08,19
0.0,313.0,0.0,313.0,0.0,2022-04-08 20:00:00,2022-04-08,20
0.0,346.0,0.0,346.0,0.0,2022-04-08 21:00:00,2022-04-08,21
0.0,380.0,0.0,380.0,0.0,2022-04-08 22:00:00,2022-04-08,22
0.0,395.0,0.0,395.0,0.0,2022-04-08 23:00:00,2022-04-08,23
0.0,239.0,0.0,239.0,0.0,2022-04-09 00:00:00,2022-04-09,0
0.0,241.0,0.0,241.0,0.0,2022-04-09 01:00:00,2022-04-09,1
0.0,213.0,0.0,213.0,0.0,2022-04-09 02:00:00,2022-04-09,2
0.0,220.0,0.0,220.0,0.0,2022-04-09 03:00:00,2022-04-09,3
0.0,232.0,0.0,232.0,0.0,2022-04-09 04:00:00,2022-04-09,4
0.0,218.0,0.0,218.0,0.0,2022-04-09 05:00:00,2022-04-09,5
0.0,243.0,0.0,243.0,0.0,2022-04-09 06:00:00,2022-04-09,6
105.0,113.0,0.0,218.0,105.0,2022-04-09 07:00:00,2022-04-09,7
804.0,33.0,532.0,305.0,272.0,2022-04-09 08:00:00,2022-04-09,8
1977.0,0.0,1723.0,254.0,254.0,2022-04-09 09:00:00,2022-04-09,9
2743.0,6.0,2369.0,380.0,374.0,2022-04-09 10:00:00,2022-04-09,10
3714.0,0.0,3303.0,411.0,411.0,2022-04-09 11:00:00,2022-04-09,11
3845.0,0.0,3381.0,464.0,464.0,2022-04-09 12:00:00,2022-04-09,12
3755.0,89.0,2819.0,1025.0,936.0,2022-04-09 13:00:00,2022-04-09,13
3777.0,70.0,3178.0,669.0,599.0,2022-04-09 14:00:00,2022-04-09,14
4295.0,0.0,3929.0,366.0,366.0,2022-04-09 15:00:00,2022-04-09,15
2734.0,6.0,2381.0,359.0,353.0,2022-04-09 16:00:00,2022-04-09,16
2465.0,0.0,2074.0,391.0,391.0,2022-04-09 17:00:00,2022-04-09,17
1267.0,1.0,936.0,332.0,331.0,2022-04-09 18:00:00,2022-04-09,18
223.0,678.0,65.0,836.0,158.0,2022-04-09 19:00:00,2022-04-09,19
0.0,346.0,0.0,346.0,0.0,2022-04-09 20:00:00,2022-04-09,20
0.0,305.0,0.0,305.0,0.0,2022-04-09 21:00:00,2022-04-09,21
0.0,346.0,0.0,346.0,0.0,2022-04-09 22:00:00,2022-04-09,22
0.0,346.0,0.0,346.0,0.0,2022-04-09 23:00:00,2022-04-09,23
0.0,235.0,0.0,235.0,0.0,2022-04-10 00:00:00,2022-04-10,0
0.0,209.0,0.0,209.0,0.0,2022-04-10 01:00:00,2022-04-10,1
0.0,233.0,0.0,233.0,0.0,2022-04-10 02:00:00,2022-04-10,2
0.0,262.0,0.0,262.0,0.0,2022-04-10 03:00:00,2022-04-10,3
0.0,188.0,0.0,188.0,0.0,2022-04-10 04:00:00,2022-04-10,4
0.0,235.0,0.0,235.0,0.0,2022-04-10 05:00:00,2022-04-10,5
0.0,236.0,0.0,236.0,0.0,2022-04-10 06:00:00,2022-04-10,6
226.0,50.0,70.0,206.0,156.0,2022-04-10 07:00:00,2022-04-10,7
656.0,30.0,419.0,267.0,237.0,2022-04-10 08:00:00,2022-04-10,8
1446.0,7.0,1148.0,305.0,298.0,2022-04-10 09:00:00,2022-04-10,9
2059.0,0.0,1477.0,582.0,582.0,2022-04-10 10:00:00,2022-04-10,10
2150.0,322.0,1392.0,1080.0,758.0,2022-04-10 11:00:00,2022-04-10,11
2670.0,139.0,2261.0,548.0,409.0,2022-04-10 12:00:00,2022-04-10,12
1408.0,871.0,645.0,1634.0,763.0,2022-04-10 13:00:00,2022-04-10,13
3168.0,0.0,2744.0,424.0,424.0,2022-04-10 14:00:00,2022-04-10,14
2194.0,0.0,1837.0,357.0,357.0,2022-04-10 15:00:00,2022-04-10,15
3337.0,3.0,2888.0,452.0,449.0,2022-04-10 16:00:00,2022-04-10,16
1332.0,4.0,1009.0,327.0,323.0,2022-04-10 17:00:00,2022-04-10,17
523.0,12.0,223.0,312.0,300.0,2022-04-10 18:00:00,2022-04-10,18
281.0,124.0,86.0,319.0,195.0,2022-04-10 19:00:00,2022-04-10,19
0.0,420.0,0.0,420.0,0.0,2022-04-10 20:00:00,2022-04-10,20
0.0,441.0,0.0,441.0,0.0,2022-04-10 21:00:00,2022-04-10,21
0.0,489.0,0.0,489.0,0.0,2022-04-10 22:00:00,2022-04-10,22
0.0,509.0,0.0,509.0,0.0,2022-04-10 23:00:00,2022-04-10,23
0.0,219.0,0.0,219.0,0.0,2022-04-11 00:00:00,2022-04-11,0
0.0,221.0,0.0,221.0,0.0,2022-04-11 01:00:00,2022-04-11,1
0.0,228.0,0.0,228.0,0.0,2022-04-11 02:00:00,2022-04-11,2
0.0,237.0,0.0,237.0,0.0,2022-04-11 03:00:00,2022-04-11,3
0.0,219.0,0.0,219.0,0.0,2022-04-11 04:00:00,2022-04-11,4
0.0,222.0,0.0,222.0,0.0,2022-04-11 05:00:00,2022-04-11,5
0.0,218.0,0.0,218.0,0.0,2022-04-11 06:00:00,2022-04-11,6
97.0,172.0,1.0,268.0,96.0,2022-04-11 07:00:00,2022-04-11,7
867.0,43.0,467.0,443.0,400.0,2022-04-11 08:00:00,2022-04-11,8
2408.0,0.0,1993.0,415.0,415.0,2022-04-11 09:00:00,2022-04-11,9
3867.0,0.0,3461.0,406.0,406.0,2022-04-11 10:00:00,2022-04-11,10
4949.0,1.0,4434.0,516.0,515.0,2022-04-11 11:00:00,2022-04-11,11
5232.0,1.0,4807.0,426.0,425.0,2022-04-11 12:00:00,2022-04-11,12
5527.0,4.0,4534.0,997.0,993.0,2022-04-11 13:00:00,2022-04-11,13
5225.0,0.0,4836.0,389.0,389.0,2022-04-11 14:00:00,2022-04-11,14
5100.0,1.0,4702.0,399.0,398.0,2022-04-11 15:00:00,2022-04-11,15
4341.0,0.0,3926.0,415.0,415.0,2022-04-11 16:00:00,2022-04-11,16
2750.0,0.0,2398.0,352.0,352.0,2022-04-11 17:00:00,2022-04-11,17
1340.0,0.0,1006.0,334.0,334.0,2022-04-11 18:00:00,2022-04-11,18
245.0,131.0,76.0,300.0,169.0,2022-04-11 19:00:00,2022-04-11,19
0.0,355.0,0.0,355.0,0.0,2022-04-11 20:00:00,2022-04-11,20
0.0,376.0,0.0,376.0,0.0,2022-04-11 21:00:00,2022-04-11,21
0.0,288.0,0.0,288.0,0.0,2022-04-11 22:00:00,2022-04-11,22
0.0,358.0,0.0,358.0,0.0,2022-04-11 23:00:00,2022-04-11,23
0.0,238.0,0.0,238.0,0.0,2022-04-12 00:00:00,2022-04-12,0
0.0,220.0,0.0,220.0,0.0,2022-04-12 01:00:00,2022-04-12,1
0.0,212.0,0.0,212.0,0.0,2022-04-12 02:00:00,2022-04-12,2
0.0,237.0,0.0,237.0,0.0,2022-04-12 03:00:00,2022-04-12,3
0.0,215.0,0.0,215.0,0.0,2022-04-12 04:00:00,2022-04-12,4
0.0,253.0,0.0,253.0,0.0,2022-04-12 05:00:00,2022-04-12,5
0.0,243.0,0.0,243.0,0.0,2022-04-12 06:00:00,2022-04-12,6
147.0,209.0,2.0,354.0,145.0,2022-04-12 07:00:00,2022-04-12,7
866.0,18.0,486.0,398.0,380.0,2022-04-12 08:00:00,2022-04-12,8
2281.0,2.0,1905.0,378.0,376.0,2022-04-12 09:00:00,2022-04-12,9
3471.0,0.0,3030.0,441.0,441.0,2022-04-12 10:00:00,2022-04-12,10
4365.0,0.0,3947.0,418.0,418.0,2022-04-12 11:00:00,2022-04-12,11
5250.0,0.0,4826.0,424.0,424.0,2022-04-12 12:00:00,2022-04-12,12
4900.0,0.0,3916.0,984.0,984.0,2022-04-12 13:00:00,2022-04-12,13
3912.0,7.0,3303.0,616.0,609.0,2022-04-12 14:00:00,2022-04-12,14
3841.0,0.0,3417.0,424.0,424.0,2022-04-12 15:00:00,2022-04-12,15
2457.0,0.0,2192.0,265.0,265.0,2022-04-12 16:00:00,2022-04-12,16
1557.0,0.0,1280.0,277.0,277.0,2022-04-12 17:00:00,2022-04-12,17
730.0,3.0,428.0,305.0,302.0,2022-04-12 18:00:00,2022-04-12,18
219.0,169.0,47.0,341.0,172.0,2022-04-12 19:00:00,2022-04-12,19
0.0,341.0,0.0,341.0,0.0,2022-04-12 20:00:00,2022-04-12,20
0.0,343.0,0.0,343.0,0.0,2022-04-12 21:00:00,2022-04-12,21
0.0,390.0,0.0,390.0,0.0,2022-04-12 22:00:00,2022-04-12,22
0.0,273.0,0.0,273.0,0.0,2022-04-12 23:00:00,2022-04-12,23
0.0,173.0,0.0,173.0,0.0,2022-04-13 00:00:00,2022-04-13,0
0.0,231.0,0.0,231.0,0.0,2022-04-13 01:00:00,2022-04-13,1
0.0,206.0,0.0,206.0,0.0,2022-04-13 02:00:00,2022-04-13,2
0.0,255.0,0.0,255.0,0.0,2022-04-13 03:00:00,2022-04-13,3
0.0,256.0,0.0,256.0,0.0,2022-04-13 04:00:00,2022-04-13,4
0.0,227.0,0.0,227.0,0.0,2022-04-13 05:00:00,2022-04-13,5
0.0,311.0,0.0,311.0,0.0,2022-04-13 06:00:00,2022-04-13,6
270.0,82.0,69.0,283.0,201.0,2022-04-13 07:00:00,2022-04-13,7
947.0,3.0,649.0,301.0,298.0,2022-04-13 08:00:00,2022-04-13,8
1965.0,3.0,1616.0,352.0,349.0,2022-04-13 09:00:00,2022-04-13,9
3119.0,0.0,2738.0,381.0,381.0,2022-04-13 10:00:00,2022-04-13,10
3964.0,0.0,3516.0,448.0,448.0,2022-04-13 11:00:00,2022-04-13,11
4682.0,0.0,4342.0,340.0,340.0,2022-04-13 12:00:00,2022-04-13,12
5154.0,1.0,4191.0,964.0,963.0,2022-04-13 13:00:00,2022-04-13,13
5078.0,3.0,3954.0,1127.0,1124.0,2022-04-13 14:00:00,2022-04-13,14
4878.0,0.0,3954.0,924.0,924.0,2022-04-13 15:00:00,2022-04-13,15
3804.0,0.0,3051.0,753.0,753.0,2022-04-13 16:00:00,2022-04-13,16
2591.0,0.0,2337.0,254.0,254.0,2022-04-13 17:00:00,2022-04-13,17
882.0,35.0,622.0,295.0,260.0,2022-04-13 18:00:00,2022-04-13,18
139.0,312.0,11.0,440.0,128.0,2022-04-13 19:00:00,2022-04-13,19
0.0,1310.0,0.0,1310.0,0.0,2022-04-13 20:00:00,2022-04-13,20
0.0,439.0,0.0,439.0,0.0,2022-04-13 21:00:00,2022-04-13,21
0.0,431.0,0.0,431.0,0.0,2022-04-13 22:00:00,2022-04-13,22
0.0,256.0,0.0,256.0,0.0,2022-04-13 23:00:00,2022-04-13,23
0.0,201.0,0.0,201.0,0.0,2022-04-14 00:00:00,2022-04-14,0
0.0,177.0,0.0,177.0,0.0,2022-04-14 01:00:00,2022-04-14,1
0.0,246.0,0.0,246.0,0.0,2022-04-14 02:00:00,2022-04-14,2
0.0,221.0,0.0,221.0,0.0,2022-04-14 03:00:00,2022-04-14,3
0.0,210.0,0.0,210.0,0.0,2022-04-14 04:00:00,2022-04-14,4
0.0,242.0,0.0,242.0,0.0,2022-04-14 05:00:00,2022-04-14,5
2.0,243.0,0.0,245.0,2.0,2022-04-14 06:00:00,2022-04-14,6
219.0,69.0,5.0,283.0,214.0,2022-04-14 07:00:00,2022-04-14,7
865.0,5.0,540.0,330.0,325.0,2022-04-14 08:00:00,2022-04-14,8
2137.0,0.0,1824.0,313.0,313.0,2022-04-14 09:00:00,2022-04-14,9
3204.0,0.0,2775.0,429.0,429.0,2022-04-14 10:00:00,2022-04-14,10
4633.0,0.0,4273.0,360.0,360.0,2022-04-14 11:00:00,2022-04-14,11
5162.0,1.0,4783.0,380.0,379.0,2022-04-14 12:00:00,2022-04-14,12
5213.0,1.0,4452.0,762.0,761.0,2022-04-14 13:00:00,2022-04-14,13
4833.0,0.0,4453.0,380.0,380.0,2022-04-14 14:00:00,2022-04-14,14
4230.0,0.0,3858.0,372.0,372.0,2022-04-14 15:00:00,2022-04-14,15
2777.0,0.0,2404.0,373.0,373.0,2022-04-14 16:00:00,2022-04-14,16
1946.0,0.0,1517.0,429.0,429.0,2022-04-14 17:00:00,2022-04-14,17
806.0,64.0,528.0,342.0,278.0,2022-04-14 18:00:00,2022-04-14,18
97.0,238.0,0.0,335.0,97.0,2022-04-14 19:00:00,2022-04-14,19
0.0,357.0,0.0,357.0,0.0,2022-04-14 20:00:00,2022-04-14,20
0.0,386.0,0.0,386.0,0.0,2022-04-14 21:00:00,2022-04-14,21
0.0,428.0,0.0,428.0,0.0,2022-04-14 22:00:00,2022-04-14,22
0.0,160.0,0.0,160.0,0.0,2022-04-14 23:00:00,2022-04-14,23
0.0,137.0,0.0,137.0,0.0,2022-04-15 00:00:00,2022-04-15,0
0.0,134.0,0.0,134.0,0.0,2022-04-15 01:00:00,2022-04-15,1
