Production;Purchased;FeedIn;Consumption;SelfConsumption;Dates
1230.0;0.0;886.0;344.0;344.0;05.12.2021 10:00
1660.0;13.0;1278.0;395.0;382.0;05.12.2021 11:00
2086.0;0.0;1678.0;408.0;408.0;05.12.2021 12:00
377.0;554.0;54.0;877.0;323.0;05.12.2021 13:00
169.0;818.0;0.0;987.0;169.0;05.12.2021 14:00
409.0;903.0;12.0;1300.0;397.0;05.12.2021 15:00
30.0;483.0;0.0;513.0;30.0;05.12.2021 16:00
0.0;435.0;0.0;435.0;0.0;05.12.2021 17:00
0.0;575.0;0.0;575.0;0.0;05.12.2021 18:00
0.0;739.0;0.0;739.0;0.0;05.12.2021 19:00
0.0;468.0;0.0;468.0;0.0;05.12.2021 20:00
0.0;1202.0;0.0;1202.0;0.0;05.12.2021 21:00
0.0;407.0;0.0;407.0;0.0;05.12.2021 22:00
0.0;354.0;0.0;354.0;0.0;05.12.2021 23:00
0.0;337.0;0.0;337.0;0.0;06.12.2021 00:00
0.0;246.0;0.0;246.0;0.0;06.12.2021 01:00
0.0;222.0;0.0;222.0;0.0;06.12.2021 02:00
0.0;215.0;0.0;215.0;0.0;06.12.2021 03:00
0.0;247.0;0.0;247.0;0.0;06.12.2021 04:00
0.0;238.0;0.0;238.0;0.0;06.12.2021 05:00
0.0;289.0;0.0;289.0;0.0;06.12.2021 06:00
0.0;464.0;0.0;464.0;0.0;06.12.2021 07:00
3.0;420.0;0.0;423.0;3.0;06.12.2021 08:00
224.0;176.0;14.0;386.0;210.0;06.12.2021 09:00
379.0;85.0;54.0;410.0;325.0;06.12.2021 10:00
305.0;101.0;0.0;406.0;305.0;06.12.2021 11:00
309.0;98.0;1.0;406.0;308.0;06.12.2021 12:00
1028.0;275.0;562.0;741.0;466.0;06.12.2021 13:00
1587.0;25.0;1330.0;282.0;257.0;06.12.2021 14:00
54.0;217.0;0.0;271.0;54.0;06.12.2021 15:00
0.0;750.0;0.0;750.0;0.0;06.12.2021 16:00
;434.0;0.0;434.0;0.0;06.12.2021 17:00
0.0;464.0;0.0;464.0;0.0;06.12.2021 18:00
;528.0;0.0;528.0;0.0;06.12.2021 19:00
;512.0;0.0;512.0;0.0;06.12.2021 20:00
;405.0;0.0;405.0;0.0;06.12.2021 21:00
;344.0;0.0;344.0;0.0;06.12.2021 22:00
;336.0;0.0;336.0;0.0;06.12.2021 23:00
;238.0;0.0;238.0;0.0;07.12.2021 00:00
;222.0;0.0;222.0;0.0;07.12.2021 01:00
;213.0;0.0;213.0;0.0;07.12.2021 02:00
;249.0;0.0;249.0;0.0;07.12.2021 03:00
0.0;245.0;0.0;245.0;0.0;07.12.2021 04:00
;233.0;0.0;233.0;0.0;07.12.2021 05:00
;281.0;0.0;281.0;0.0;07.12.2021 06:00
0.0;397.0;0.0;397.0;0.0;07.12.2021 07:00
35.0;403.0;0.0;438.0;35.0;07.12.2021 08:00
438.0;40.0;108.0;370.0;330.0;07.12.2021 09:00
1525.0;1.0;1132.0;394.0;393.0;07.12.2021 10:00
3473.0;0.0;3082.0;391.0;391.0;07.12.2021 11:00
1742.0;2.0;1391.0;353.0;351.0;07.12.2021 12:00
3555.0;46.0;2674.0;927.0;881.0;07.12.2021 13:00
1838.0;10.0;1285.0;563.0;553.0;07.12.2021 14:00
789.0;13.0;537.0;265.0;252.0;07.12.2021 15:00
5.0;404.0;0.0;409.0;5.0;07.12.2021 16:00
;407.0;0.0;407.0;0.0;07.12.2021 17:00
0.0;384.0;0.0;384.0;0.0;07.12.2021 18:00
;364.0;0.0;364.0;0.0;07.12.2021 19:00
;318.0;0.0;318.0;0.0;07.12.2021 20:00
;365.0;0.0;365.0;0.0;07.12.2021 21:00
;378.0;0.0;378.0;0.0;07.12.2021 22:00
;351.0;0.0;351.0;0.0;07.12.2021 23:00
;247.0;0.0;247.0;0.0;08.12.2021 00:00
;203.0;0.0;203.0;0.0;08.12.2021 01:00
;268.0;0.0;268.0;0.0;08.12.2021 02:00
;239.0;0.0;239.0;0.0;08.12.2021 03:00
0.0;216.0;0.0;216.0;0.0;08.12.2021 04:00
;225.0;0.0;225.0;0.0;08.12.2021 05:00
;235.0;0.0;235.0;0.0;08.12.2021 06:00
;344.0;0.0;344.0;0.0;08.12.2021 07:00
2.0;475.0;0.0;477.0;2.0;08.12.2021 08:00
37.0;400.0;0.0;437.0;37.0;08.12.2021 09:00
112.0;354.0;0.0;466.0;112.0;08.12.2021 10:00
212.0;212.0;0.0;424.0;212.0;08.12.2021 11:00
215.0;167.0;0.0;382.0;215.0;08.12.2021 12:00
144.0;1241.0;0.0;1385.0;144.0;08.12.2021 13:00
120.0;590.0;0.0;710.0;120.0;08.12.2021 14:00
0.0;425.0;0.0;425.0;0.0;08.12.2021 15:00
0.0;272.0;0.0;272.0;0.0;08.12.2021 16:00
0.0;271.0;0.0;271.0;0.0;08.12.2021 17:00
0.0;360.0;0.0;360.0;0.0;08.12.2021 18:00
0.0;438.0;0.0;438.0;0.0;08.12.2021 19:00
0.0;410.0;0.0;410.0;0.0;08.12.2021 20:00
0.0;412.0;0.0;412.0;0.0;08.12.2021 21:00
0.0;289.0;0.0;289.0;0.0;08.12.2021 22:00
0.0;423.0;0.0;423.0;0.0;08.12.2021 23:00
0.0;393.0;0.0;393.0;0.0;09.12.2021 00:00
0.0;221.0;0.0;221.0;0.0;09.12.2021 01:00
0.0;260.0;0.0;260.0;0.0;09.12.2021 02:00
0.0;229.0;0.0;229.0;0.0;09.12.2021 03:00
0.0;228.0;0.0;228.0;0.0;09.12.2021 04:00
0.0;227.0;0.0;227.0;0.0;09.12.2021 05:00
0.0;279.0;0.0;279.0;0.0;09.12.2021 06:00
0.0;476.0;0.0;476.0;0.0;09.12.2021 07:00
3.0;419.0;0.0;422.0;3.0;09.12.2021 08:00
294.0;152.0;54.0;392.0;240.0;09.12.2021 09:00
561.0;1.0;230.0;332.0;331.0;09.12.2021 10:00
455.0;9.0;141.0;323.0;314.0;09.12.2021 11:00
834.0;1.0;506.0;329.0;328.0;09.12.2021 12:00
1959.0;60.0;1527.0;492.0;432.0;09.12.2021 13:00
489.0;14.0;231.0;272.0;258.0;09.12.2021 14:00
458.0;92.0;251.0;299.0;207.0;09.12.2021 15:00
9.0;655.0;0.0;664.0;9.0;09.12.2021 16:00
0.0;986.0;0.0;986.0;0.0;09.12.2021 17:00
0.0;1289.0;0.0;1289.0;0.0;09.12.2021 18:00
0.0;374.0;0.0;374.0;0.0;09.12.2021 19:00
0.0;491.0;0.0;491.0;0.0;09.12.2021 20:00
0.0;650.0;0.0;650.0;0.0;09.12.2021 21:00
0.0;324.0;0.0;324.0;0.0;09.12.2021 22:00
0.0;336.0;0.0;336.0;0.0;09.12.2021 23:00
0.0;309.0;0.0;309.0;0.0;10.12.2021 00:00
0.0;265.0;0.0;265.0;0.0;10.12.2021 01:00
0.0;237.0;0.0;237.0;0.0;10.12.2021 02:00
0.0;230.0;0.0;230.0;0.0;10.12.2021 03:00
0.0;216.0;0.0;216.0;0.0;10.12.2021 04:00
0.0;232.0;0.0;232.0;0.0;10.12.2021 05:00
0.0;272.0;0.0;272.0;0.0;10.12.2021 06:00
0.0;331.0;0.0;331.0;0.0;10.12.2021 07:00
155.0;198.0;6.0;347.0;149.0;10.12.2021 08:00
389.0;325.0;58.0;656.0;331.0;10.12.2021 09:00
361.0;80.0;70.0;371.0;291.0;10.12.2021 10:00
421.0;62.0;102.0;381.0;319.0;10.12.2021 11:00
387.0;28.0;94.0;321.0;293.0;10.12.2021 12:00
240.0;716.0;0.0;956.0;240.0;10.12.2021 13:00
190.0;171.0;0.0;361.0;190.0;10.12.2021 14:00
77.0;1947.0;0.0;2024.0;77.0;10.12.2021 15:00
0.0;472.0;0.0;472.0;0.0;10.12.2021 16:00
;560.0;0.0;560.0;0.0;10.12.2021 17:00
0.0;1095.0;0.0;1095.0;0.0;10.12.2021 18:00
;1080.0;0.0;1080.0;0.0;10.12.2021 19:00
;1181.0;0.0;1181.0;0.0;10.12.2021 20:00
;683.0;0.0;683.0;0.0;10.12.2021 21:00
;351.0;0.0;351.0;0.0;10.12.2021 22:00
;333.0;0.0;333.0;0.0;10.12.2021 23:00
;338.0;0.0;338.0;0.0;11.12.2021 00:00
;253.0;0.0;253.0;0.0;11.12.2021 01:00
;228.0;0.0;228.0;0.0;11.12.2021 02:00
;227.0;0.0;227.0;0.0;11.12.2021 03:00
0.0;213.0;0.0;213.0;0.0;11.12.2021 04:00
;221.0;0.0;221.0;0.0;11.12.2021 05:00
;286.0;0.0;286.0;0.0;11.12.2021 06:00
;256.0;0.0;256.0;0.0;11.12.2021 07:00
0.0;263.0;0.0;263.0;0.0;11.12.2021 08:00
21.0;276.0;0.0;297.0;21.0;11.12.2021 09:00
275.0;77.0;64.0;288.0;211.0;11.12.2021 10:00
443.0;19.0;171.0;291.0;272.0;11.12.2021 11:00
1150.0;125.0;711.0;564.0;439.0;11.12.2021 12:00
3169.0;238.0;2198.0;1209.0;971.0;11.12.2021 13:00
640.0;109.0;238.0;511.0;402.0;11.12.2021 14:00
195.0;205.0;67.0;333.0;128.0;11.12.2021 15:00
0.0;559.0;0.0;559.0;0.0;11.12.2021 16:00
;1258.0;0.0;1258.0;0.0;11.12.2021 17:00
0.0;864.0;0.0;864.0;0.0;11.12.2021 18:00
;492.0;0.0;492.0;0.0;11.12.2021 19:00
;1119.0;0.0;1119.0;0.0;11.12.2021 20:00
;360.0;0.0;360.0;0.0;11.12.2021 21:00
;309.0;0.0;309.0;0.0;11.12.2021 22:00
;324.0;0.0;324.0;0.0;11.12.2021 23:00
;338.0;0.0;338.0;0.0;12.12.2021 00:00
;264.0;0.0;264.0;0.0;12.12.2021 01:00
;232.0;0.0;232.0;0.0;12.12.2021 02:00
;230.0;0.0;230.0;0.0;12.12.2021 03:00
0.0;217.0;0.0;217.0;0.0;12.12.2021 04:00
;232.0;0.0;232.0;0.0;12.12.2021 05:00
;242.0;0.0;242.0;0.0;12.12.2021 06:00
0.0;240.0;0.0;240.0;0.0;12.12.2021 07:00
400.0;105.0;279.0;226.0;121.0;12.12.2021 08:00
886.0;0.0;665.0;221.0;221.0;12.12.2021 09:00
1178.0;0.0;950.0;228.0;228.0;12.12.2021 10:00
723.0;41.0;429.0;335.0;294.0;12.12.2021 11:00
811.0;6.0;466.0;351.0;345.0;12.12.2021 12:00
790.0;35.0;461.0;364.0;329.0;12.12.2021 13:00
258.0;88.0;53.0;293.0;205.0;12.12.2021 14:00
43.0;367.0;0.0;410.0;43.0;12.12.2021 15:00
0.0;463.0;0.0;463.0;0.0;12.12.2021 16:00
0.0;1058.0;0.0;1058.0;0.0;12.12.2021 17:00
0.0;937.0;0.0;937.0;0.0;12.12.2021 18:00
0.0;885.0;0.0;885.0;0.0;12.12.2021 19:00
0.0;531.0;0.0;531.0;0.0;12.12.2021 20:00
0.0;401.0;0.0;401.0;0.0;12.12.2021 21:00
0.0;346.0;0.0;346.0;0.0;12.12.2021 22:00
0.0;371.0;0.0;371.0;0.0;12.12.2021 23:00
0.0;340.0;0.0;340.0;0.0;13.12.2021 00:00
0.0;248.0;0.0;248.0;0.0;13.12.2021 01:00
0.0;248.0;0.0;248.0;0.0;13.12.2021 02:00
0.0;232.0;0.0;232.0;0.0;13.12.2021 03:00
0.0;222.0;0.0;222.0;0.0;13.12.2021 04:00
0.0;222.0;0.0;222.0;0.0;13.12.2021 05:00
0.0;336.0;0.0;336.0;0.0;13.12.2021 06:00
0.0;434.0;0.0;434.0;0.0;13.12.2021 07:00
24.0;442.0;0.0;466.0;24.0;13.12.2021 08:00
208.0;168.0;2.0;374.0;206.0;13.12.2021 09:00
410.0;20.0;93.0;337.0;317.0;13.12.2021 10:00
527.0;18.0;197.0;348.0;330.0;13.12.2021 11:00
777.0;0.0;445.0;332.0;332.0;13.12.2021 12:00
642.0;599.0;224.0;1017.0;418.0;13.12.2021 13:00
346.0;105.0;154.0;297.0;192.0;13.12.2021 14:00
53.0;309.0;0.0;362.0;53.0;13.12.2021 15:00
0.0;416.0;0.0;416.0;0.0;13.12.2021 16:00
0.0;406.0;0.0;406.0;0.0;13.12.2021 17:00
0.0;444.0;0.0;444.0;0.0;13.12.2021 18:00
0.0;525.0;0.0;525.0;0.0;13.12.2021 19:00
0.0;479.0;0.0;479.0;0.0;13.12.2021 20:00
0.0;397.0;0.0;397.0;0.0;13.12.2021 21:00
0.0;465.0;0.0;465.0;0.0;13.12.2021 22:00
0.0;525.0;0.0;525.0;0.0;13.12.2021 23:00
0.0;243.0;0.0;243.0;0.0;14.12.2021 00:00
0.0;236.0;0.0;236.0;0.0;14.12.2021 01:00
0.0;237.0;0.0;237.0;0.0;14.12.2021 02:00
0.0;231.0;0.0;231.0;0.0;14.12.2021 03:00
0.0;213.0;0.0;213.0;0.0;14.12.2021 04:00
0.0;271.0;0.0;271.0;0.0;14.12.2021 05:00
0.0;264.0;0.0;264.0;0.0;14.12.2021 06:00
0.0;652.0;0.0;652.0;0.0;14.12.2021 07:00
12.0;437.0;0.0;449.0;12.0;14.12.2021 08:00
124.0;233.0;1.0;356.0;123.0;14.12.2021 09:00
379.0;11.0;112.0;278.0;267.0;14.12.2021 10:00
384.0;16.0;108.0;292.0;276.0;14.12.2021 11:00
598.0;0.0;317.0;281.0;281.0;14.12.2021 12:00
318.0;1195.0;25.0;1488.0;293.0;14.12.2021 13:00
126.0;387.0;0.0;513.0;126.0;14.12.2021 14:00
19.0;659.0;0.0;678.0;19.0;14.12.2021 15:00
0.0;976.0;0.0;976.0;0.0;14.12.2021 16:00
0.0;812.0;0.0;812.0;0.0;14.12.2021 17:00
0.0;633.0;0.0;633.0;0.0;14.12.2021 18:00
0.0;319.0;0.0;319.0;0.0;14.12.2021 19:00
0.0;233.0;0.0;233.0;0.0;14.12.2021 20:00
0.0;270.0;0.0;270.0;0.0;14.12.2021 21:00
0.0;357.0;0.0;357.0;0.0;14.12.2021 22:00
0.0;326.0;0.0;326.0;0.0;14.12.2021 23:00
0.0;293.0;0.0;293.0;0.0;15.12.2021 00:00
0.0;224.0;0.0;224.0;0.0;15.12.2021 01:00
0.0;224.0;0.0;224.0;0.0;15.12.2021 02:00
0.0;230.0;0.0;230.0;0.0;15.12.2021 03:00
0.0;226.0;0.0;226.0;0.0;15.12.2021 04:00
0.0;248.0;0.0;248.0;0.0;15.12.2021 05:00
0.0;324.0;0.0;324.0;0.0;15.12.2021 06:00
0.0;523.0;0.0;523.0;0.0;15.12.2021 07:00
0.0;449.0;0.0;449.0;0.0;15.12.2021 08:00
56.0;318.0;0.0;374.0;56.0;15.12.2021 09:00
206.0;192.0;0.0;398.0;206.0;15.12.2021 10:00
248.0;148.0;0.0;396.0;248.0;15.12.2021 11:00
296.0;38.0;11.0;323.0;285.0;15.12.2021 12:00
242.0;814.0;0.0;1056.0;242.0;15.12.2021 13:00
140.0;183.0;0.0;323.0;140.0;15.12.2021 14:00
0.0;378.0;0.0;378.0;0.0;15.12.2021 15:00
0.0;447.0;0.0;447.0;0.0;15.12.2021 16:00
0.0;387.0;0.0;387.0;0.0;15.12.2021 17:00
0.0;375.0;0.0;375.0;0.0;15.12.2021 18:00
0.0;335.0;0.0;335.0;0.0;15.12.2021 19:00
0.0;328.0;0.0;328.0;0.0;15.12.2021 20:00
0.0;363.0;0.0;363.0;0.0;15.12.2021 21:00
0.0;324.0;0.0;324.0;0.0;15.12.2021 22:00
0.0;384.0;0.0;384.0;0.0;15.12.2021 23:00
0.0;302.0;0.0;302.0;0.0;16.12.2021 00:00
0.0;237.0;0.0;237.0;0.0;16.12.2021 01:00
0.0;244.0;0.0;244.0;0.0;16.12.2021 02:00
0.0;236.0;0.0;236.0;0.0;16.12.2021 03:00
0.0;211.0;0.0;211.0;0.0;16.12.2021 04:00
0.0;275.0;0.0;275.0;0.0;16.12.2021 05:00
0.0;246.0;0.0;246.0;0.0;16.12.2021 06:00
0.0;530.0;0.0;530.0;0.0;16.12.2021 07:00
0.0;444.0;0.0;444.0;0.0;16.12.2021 08:00
82.0;339.0;0.0;421.0;82.0;16.12.2021 09:00
220.0;206.0;0.0;426.0;220.0;16.12.2021 10:00
265.0;136.0;2.0;399.0;263.0;16.12.2021 11:00
255.0;94.0;1.0;348.0;254.0;16.12.2021 12:00
600.0;148.0;171.0;577.0;429.0;16.12.2021 13:00
383.0;4.0;106.0;281.0;277.0;16.12.2021 14:00
202.0;323.0;4.0;521.0;198.0;16.12.2021 15:00
9.0;911.0;0.0;920.0;9.0;16.12.2021 16:00
;1056.0;0.0;1056.0;0.0;16.12.2021 17:00
0.0;504.0;0.0;504.0;0.0;16.12.2021 18:00
;495.0;0.0;495.0;0.0;16.12.2021 19:00
;509.0;0.0;509.0;0.0;16.12.2021 20:00
;593.0;0.0;593.0;0.0;16.12.2021 21:00
;502.0;0.0;502.0;0.0;16.12.2021 22:00
;402.0;0.0;402.0;0.0;16.12.2021 23:00
;296.0;0.0;296.0;0.0;17.12.2021 00:00
;240.0;0.0;240.0;0.0;17.12.2021 01:00
;231.0;0.0;231.0;0.0;17.12.2021 02:00
;240.0;0.0;240.0;0.0;17.12.2021 03:00
0.0;234.0;0.0;234.0;0.0;17.12.2021 04:00
;234.0;0.0;234.0;0.0;17.12.2021 05:00
;232.0;0.0;232.0;0.0;17.12.2021 06:00
;283.0;0.0;283.0;0.0;17.12.2021 07:00
258.0;270.0;106.0;422.0;152.0;17.12.2021 08:00
1746.0;0.0;1421.0;325.0;325.0;17.12.2021 09:00
3147.0;5.0;2579.0;573.0;568.0;17.12.2021 10:00
3990.0;0.0;2920.0;1070.0;1070.0;17.12.2021 11:00
4126.0;0.0;3552.0;574.0;574.0;17.12.2021 12:00
2759.0;0.0;2454.0;305.0;305.0;17.12.2021 13:00
860.0;4.0;588.0;276.0;272.0;17.12.2021 14:00
99.0;958.0;0.0;1057.0;99.0;17.12.2021 15:00
0.0;375.0;0.0;375.0;0.0;17.12.2021 16:00
0.0;313.0;0.0;313.0;0.0;17.12.2021 17:00
0.0;373.0;0.0;373.0;0.0;17.12.2021 18:00
;355.0;0.0;355.0;0.0;17.12.2021 19:00
;354.0;0.0;354.0;0.0;17.12.2021 20:00
;397.0;0.0;397.0;0.0;17.12.2021 21:00
;501.0;0.0;501.0;0.0;17.12.2021 22:00
;371.0;0.0;371.0;0.0;17.12.2021 23:00
;342.0;0.0;342.0;0.0;18.12.2021 00:00
;230.0;0.0;230.0;0.0;18.12.2021 01:00
;221.0;0.0;221.0;0.0;18.12.2021 02:00
;229.0;0.0;229.0;0.0;18.12.2021 03:00
0.0;226.0;0.0;226.0;0.0;18.12.2021 04:00
;1448.0;0.0;1448.0;0.0;18.12.2021 05:00
;305.0;0.0;305.0;0.0;18.12.2021 06:00
;288.0;0.0;288.0;0.0;18.12.2021 07:00
0.0;232.0;0.0;232.0;0.0;18.12.2021 08:00
85.0;212.0;1.0;296.0;84.0;18.12.2021 09:00
264.0;125.0;33.0;356.0;231.0;18.12.2021 10:00
400.0;2.0;164.0;238.0;236.0;18.12.2021 11:00
362.0;2.0;160.0;204.0;202.0;18.12.2021 12:00
258.0;314.0;40.0;532.0;218.0;18.12.2021 13:00
146.0;1315.0;0.0;1461.0;146.0;18.12.2021 14:00
22.0;390.0;0.0;412.0;22.0;18.12.2021 15:00
0.0;515.0;0.0;515.0;0.0;18.12.2021 16:00
;516.0;0.0;516.0;0.0;18.12.2021 17:00
0.0;444.0;0.0;444.0;0.0;18.12.2021 18:00
;399.0;0.0;399.0;0.0;18.12.2021 19:00
;466.0;0.0;466.0;0.0;18.12.2021 20:00
;353.0;0.0;353.0;0.0;18.12.2021 21:00
;332.0;0.0;332.0;0.0;18.12.2021 22:00
;325.0;0.0;325.0;0.0;18.12.2021 23:00
;314.0;0.0;314.0;0.0;19.12.2021 00:00
;300.0;0.0;300.0;0.0;19.12.2021 01:00
;253.0;0.0;253.0;0.0;19.12.2021 02:00
;248.0;0.0;248.0;0.0;19.12.2021 03:00
0.0;210.0;0.0;210.0;0.0;19.12.2021 04:00
;232.0;0.0;232.0;0.0;19.12.2021 05:00
;266.0;0.0;266.0;0.0;19.12.2021 06:00
;238.0;0.0;238.0;0.0;19.12.2021 07:00
0.0;235.0;0.0;235.0;0.0;19.12.2021 08:00
47.0;289.0;0.0;336.0;47.0;19.12.2021 09:00
182.0;90.0;4.0;268.0;178.0;19.12.2021 10:00
196.0;75.0;10.0;261.0;186.0;19.12.2021 11:00
129.0;296.0;0.0;425.0;129.0;19.12.2021 12:00
108.0;655.0;0.0;763.0;108.0;19.12.2021 13:00
72.0;452.0;0.0;524.0;72.0;19.12.2021 14:00
14.0;656.0;0.0;670.0;14.0;19.12.2021 15:00
0.0;637.0;0.0;637.0;0.0;19.12.2021 16:00
0.0;462.0;0.0;462.0;0.0;19.12.2021 17:00
0.0;309.0;0.0;309.0;0.0;19.12.2021 18:00
0.0;333.0;0.0;333.0;0.0;19.12.2021 19:00
0.0;928.0;0.0;928.0;0.0;19.12.2021 20:00
0.0;799.0;0.0;799.0;0.0;19.12.2021 21:00
0.0;362.0;0.0;362.0;0.0;19.12.2021 22:00
0.0;346.0;0.0;346.0;0.0;19.12.2021 23:00
0.0;251.0;0.0;251.0;0.0;20.12.2021 00:00
0.0;225.0;0.0;225.0;0.0;20.12.2021 01:00
0.0;218.0;0.0;218.0;0.0;20.12.2021 02:00
0.0;251.0;0.0;251.0;0.0;20.12.2021 03:00
0.0;271.0;0.0;271.0;0.0;20.12.2021 04:00
0.0;227.0;0.0;227.0;0.0;20.12.2021 05:00
0.0;296.0;0.0;296.0;0.0;20.12.2021 06:00
0.0;443.0;0.0;443.0;0.0;20.12.2021 07:00
6.0;467.0;0.0;473.0;6.0;20.12.2021 08:00
161.0;718.0;0.0;879.0;161.0;20.12.2021 09:00
397.0;664.0;23.0;1038.0;374.0;20.12.2021 10:00
695.0;3.0;341.0;357.0;354.0;20.12.2021 11:00
2627.0;0.0;2166.0;461.0;461.0;20.12.2021 12:00
3970.0;0.0;2682.0;1288.0;1288.0;20.12.2021 13:00
3116.0;0.0;2787.0;329.0;329.0;20.12.2021 14:00
893.0;7.0;628.0;272.0;265.0;20.12.2021 15:00
13.0;360.0;0.0;373.0;13.0;20.12.2021 16:00
;371.0;0.0;371.0;0.0;20.12.2021 17:00
0.0;425.0;0.0;425.0;0.0;20.12.2021 18:00
;394.0;0.0;394.0;0.0;20.12.2021 19:00
;497.0;0.0;497.0;0.0;20.12.2021 20:00
;339.0;0.0;339.0;0.0;20.12.2021 21:00
;344.0;0.0;344.0;0.0;20.12.2021 22:00
;313.0;0.0;313.0;0.0;20.12.2021 23:00
;335.0;0.0;335.0;0.0;21.12.2021 00:00
;211.0;0.0;211.0;0.0;21.12.2021 01:00
;252.0;0.0;252.0;0.0;21.12.2021 02:00
;261.0;0.0;261.0;0.0;21.12.2021 03:00
0.0;208.0;0.0;208.0;0.0;21.12.2021 04:00
;226.0;0.0;226.0;0.0;21.12.2021 05:00
;280.0;0.0;280.0;0.0;21.12.2021 06:00
0.0;364.0;0.0;364.0;0.0;21.12.2021 07:00
200.0;227.0;85.0;342.0;115.0;21.12.2021 08:00
1666.0;24.0;1290.0;400.0;376.0;21.12.2021 09:00
3237.0;0.0;2849.0;388.0;388.0;21.12.2021 10:00
4309.0;0.0;3920.0;389.0;389.0;21.12.2021 11:00
4760.0;0.0;4367.0;393.0;393.0;21.12.2021 12:00
4191.0;9.0;3095.0;1105.0;1096.0;21.12.2021 13:00
3077.0;0.0;2715.0;362.0;362.0;21.12.2021 14:00
957.0;22.0;695.0;284.0;262.0;21.12.2021 15:00
22.0;319.0;0.0;341.0;22.0;21.12.2021 16:00
;571.0;0.0;571.0;0.0;21.12.2021 17:00
0.0;423.0;0.0;423.0;0.0;21.12.2021 18:00
;380.0;0.0;380.0;0.0;21.12.2021 19:00
;359.0;0.0;359.0;0.0;21.12.2021 20:00
;408.0;0.0;408.0;0.0;21.12.2021 21:00
;455.0;0.0;455.0;0.0;21.12.2021 22:00
;463.0;0.0;463.0;0.0;21.12.2021 23:00
;230.0;0.0;230.0;0.0;22.12.2021 00:00
;241.0;0.0;241.0;0.0;22.12.2021 01:00
;248.0;0.0;248.0;0.0;22.12.2021 02:00
;270.0;0.0;270.0;0.0;22.12.2021 03:00
;238.0;0.0;238.0;0.0;22.12.2021 04:00
;227.0;0.0;227.0;0.0;22.12.2021 05:00
0.0;342.0;0.0;342.0;0.0;22.12.2021 06:00
0.0;485.0;0.0;485.0;0.0;22.12.2021 07:00
171.0;387.0;23.0;535.0;148.0;22.12.2021 08:00
1498.0;0.0;1029.0;469.0;469.0;22.12.2021 09:00
3091.0;0.0;2546.0;545.0;545.0;22.12.2021 10:00
4192.0;0.0;3796.0;396.0;396.0;22.12.2021 11:00
4336.0;0.0;3945.0;391.0;391.0;22.12.2021 12:00
3935.0;30.0;3233.0;732.0;702.0;22.12.2021 13:00
2459.0;0.0;2115.0;344.0;344.0;22.12.2021 14:00
778.0;39.0;428.0;389.0;350.0;22.12.2021 15:00
60.0;328.0;0.0;388.0;60.0;22.12.2021 16:00
;518.0;0.0;518.0;0.0;22.12.2021 17:00
0.0;466.0;0.0;466.0;0.0;22.12.2021 18:00
;405.0;0.0;405.0;0.0;22.12.2021 19:00
;399.0;0.0;399.0;0.0;22.12.2021 20:00
;375.0;0.0;375.0;0.0;22.12.2021 21:00
;413.0;0.0;413.0;0.0;22.12.2021 22:00
;442.0;0.0;442.0;0.0;22.12.2021 23:00
;285.0;0.0;285.0;0.0;23.12.2021 00:00
;279.0;0.0;279.0;0.0;23.12.2021 01:00
;242.0;0.0;242.0;0.0;23.12.2021 02:00
;306.0;0.0;306.0;0.0;23.12.2021 03:00
0.0;226.0;0.0;226.0;0.0;23.12.2021 04:00
;242.0;0.0;242.0;0.0;23.12.2021 05:00
;363.0;0.0;363.0;0.0;23.12.2021 06:00
;442.0;0.0;442.0;0.0;23.12.2021 07:00
31.0;424.0;0.0;455.0;31.0;23.12.2021 08:00
527.0;11.0;190.0;348.0;337.0;23.12.2021 09:00
532.0;18.0;202.0;348.0;330.0;23.12.2021 10:00
645.0;0.0;297.0;348.0;348.0;23.12.2021 11:00
786.0;198.0;417.0;567.0;369.0;23.12.2021 12:00
547.0;366.0;156.0;757.0;391.0;23.12.2021 13:00
179.0;68.0;12.0;235.0;167.0;23.12.2021 14:00
10.0;418.0;0.0;428.0;10.0;23.12.2021 15:00
0.0;664.0;0.0;664.0;0.0;23.12.2021 16:00
;533.0;0.0;533.0;0.0;23.12.2021 17:00
0.0;491.0;0.0;491.0;0.0;23.12.2021 18:00
;547.0;0.0;547.0;0.0;23.12.2021 19:00
;727.0;0.0;727.0;0.0;23.12.2021 20:00
;469.0;0.0;469.0;0.0;23.12.2021 21:00
;388.0;0.0;388.0;0.0;23.12.2021 22:00
;345.0;0.0;345.0;0.0;23.12.2021 23:00
;292.0;0.0;292.0;0.0;24.12.2021 00:00
;257.0;0.0;257.0;0.0;24.12.2021 01:00
;239.0;0.0;239.0;0.0;24.12.2021 02:00
;231.0;0.0;231.0;0.0;24.12.2021 03:00
0.0;250.0;0.0;250.0;0.0;24.12.2021 04:00
;254.0;0.0;254.0;0.0;24.12.2021 05:00
;253.0;0.0;253.0;0.0;24.12.2021 06:00
;246.0;0.0;246.0;0.0;24.12.2021 07:00
0.0;239.0;0.0;239.0;0.0;24.12.2021 08:00
0.0;337.0;0.0;337.0;0.0;24.12.2021 09:00
12.0;413.0;0.0;425.0;12.0;24.12.2021 10:00
120.0;203.0;0.0;323.0;120.0;24.12.2021 11:00
137.0;424.0;0.0;561.0;137.0;24.12.2021 12:00
261.0;948.0;0.0;1209.0;261.0;24.12.2021 13:00
